month,iso3,Flight,Airport,Travel,Train,Bus,Passport,Travel visa,Right of asylum
2026-03-01,DJI,40,32,19,13,7,8,25,0
2026-04-01,DJI,40,20,26,11,10,11,33,0
2017-12-01,ECU,39,25,38,14,33,12,25,1
2018-01-01,ECU,46,28,48,16,35,18,30,1
2018-02-01,ECU,47,31,49,20,40,18,35,1
2018-03-01,ECU,54,33,52,18,37,19,32,1
2018-04-01,ECU,53,31,49,16,34,17,35,0
2018-05-01,ECU,46,28,48,15,31,16,34,0
2018-06-01,ECU,47,27,50,15,32,15,30,1
2018-07-01,ECU,56,33,56,17,44,16,35,1
2018-08-01,ECU,64,34,59,19,62,21,36,0
2018-09-01,ECU,59,31,53,17,46,16,32,0
2018-10-01,ECU,54,29,51,18,47,15,38,1
2018-11-01,ECU,57,30,50,16,47,14,31,1
2018-12-01,ECU,60,30,46,14,54,14,41,1
2019-01-01,ECU,68,34,57,17,53,22,36,1
2019-02-01,ECU,71,35,59,17,56,22,35,1
2019-03-01,ECU,74,35,59,18,58,24,36,1
2019-04-01,ECU,61,35,59,16,54,24,33,3
2019-05-01,ECU,60,30,57,16,53,23,35,1
2019-06-01,ECU,62,34,60,18,64,24,36,1
2019-07-01,ECU,74,38,64,20,64,27,43,1
2019-08-01,ECU,80,43,64,19,65,28,50,1
2019-09-01,ECU,70,38,61,17,59,26,43,1
2019-10-01,ECU,71,47,55,19,65,23,46,2
2019-11-01,ECU,63,33,61,17,58,23,41,1
2019-12-01,ECU,64,36,49,15,57,20,28,1
2020-01-01,ECU,72,34,61,17,57,27,42,1
2020-02-01,ECU,70,36,56,16,62,32,39,1
2020-03-01,ECU,55,34,47,15,43,14,21,1
2020-04-01,ECU,24,13,27,12,24,4,10,1
2020-05-01,ECU,27,15,32,14,25,5,12,0
2020-06-01,ECU,29,17,38,12,33,10,17,1
2020-07-01,ECU,31,17,37,11,30,12,19,1
2020-08-01,ECU,32,18,42,11,30,18,22,1
2020-09-01,ECU,36,17,44,12,35,26,19,1
2020-10-01,ECU,39,18,44,13,36,32,34,0
2020-11-01,ECU,38,19,45,12,31,21,24,1
2020-12-01,ECU,36,19,43,11,36,16,20,1
2021-01-01,ECU,36,17,44,12,33,19,23,1
2021-02-01,ECU,38,19,44,10,36,20,24,1
2021-03-01,ECU,44,19,45,11,36,26,24,1
2021-04-01,ECU,45,20,42,9,40,23,24,1
2021-05-01,ECU,48,22,48,13,41,23,35,1
2021-06-01,ECU,49,20,51,13,36,18,29,1
2021-07-01,ECU,51,23,57,13,42,20,28,1
2021-08-01,ECU,65,25,65,13,49,47,38,1
2021-09-01,ECU,51,25,55,14,43,25,30,1
2021-10-01,ECU,51,22,54,12,47,23,43,0
2021-11-01,ECU,53,24,55,13,45,21,35,1
2021-12-01,ECU,55,25,50,12,44,17,22,1
2022-01-01,ECU,57,23,62,15,42,23,40,1
2022-02-01,ECU,61,25,62,16,48,24,36,1
2022-03-01,ECU,78,29,63,15,56,29,44,1
2022-04-01,ECU,73,30,58,13,60,32,43,2
2022-05-01,ECU,64,27,55,13,52,34,39,1
2022-06-01,ECU,69,30,59,14,50,31,34,1
2022-07-01,ECU,74,29,65,14,58,35,41,1
2022-08-01,ECU,81,32,62,14,64,30,40,1
2022-09-01,ECU,73,27,59,14,54,32,46,1
2022-10-01,ECU,76,28,61,14,60,35,76,1
2022-11-01,ECU,71,25,54,12,52,30,57,1
2022-12-01,ECU,65,25,53,13,52,27,53,1
2023-01-01,ECU,79,27,59,15,58,40,52,1
2023-02-01,ECU,79,32,56,14,62,31,41,1
2023-03-01,ECU,86,35,62,13,58,39,49,1
2023-04-01,ECU,84,30,56,12,54,34,49,1
2023-05-01,ECU,77,28,55,13,54,31,47,1
2023-06-01,ECU,86,29,58,12,51,31,45,1
2023-07-01,ECU,91,35,64,13,60,34,49,1
2023-08-01,ECU,91,33,60,13,57,34,54,2
2023-09-01,ECU,85,34,58,15,54,28,49,1
2023-10-01,ECU,79,29,57,13,56,27,60,1
2023-11-01,ECU,80,28,50,14,56,25,47,1
2023-12-01,ECU,78,28,51,14,58,23,36,1
2024-01-01,ECU,83,32,59,15,54,32,51,1
2024-02-01,ECU,83,31,58,14,52,26,49,0
2024-03-01,ECU,85,32,59,13,58,26,48,0
2024-04-01,ECU,76,30,50,12,60,24,44,1
2024-05-01,ECU,77,30,49,13,53,21,44,0
2024-06-01,ECU,72,26,49,14,49,19,42,1
2024-07-01,ECU,84,31,53,14,57,21,40,0
2024-08-01,ECU,85,35,56,15,61,23,39,0
2024-09-01,ECU,78,31,51,15,57,23,39,0
2024-10-01,ECU,77,26,49,13,52,23,55,0
2024-11-01,ECU,78,28,49,13,53,25,43,0
2024-12-01,ECU,79,28,48,13,56,21,31,0
2025-01-01,ECU,81,30,58,16,57,37,49,1
2025-02-01,ECU,75,28,50,14,58,25,38,1
2025-03-01,ECU,82,32,59,14,61,24,40,1
2025-04-01,ECU,75,30,56,15,63,22,39,1
2025-05-01,ECU,75,32,60,16,56,21,42,1
2025-06-01,ECU,71,31,60,18,57,19,41,1
2025-07-01,ECU,78,30,55,18,63,23,44,0
2025-08-01,ECU,88,34,57,20,74,23,40,0
2025-09-01,ECU,76,30,49,17,59,23,41,0
2025-10-01,ECU,76,30,50,15,62,20,36,0
2025-11-01,ECU,100,35,67,22,72,20,37,0
2025-12-01,ECU,95,34,69,21,69,21,37,0
2026-01-01,ECU,95,38,79,22,66,23,49,0
2026-02-01,ECU,99,37,81,24,73,20,39,0
2026-03-01,ECU,99,42,64,17,69,23,42,0
2026-04-01,ECU,86,36,67,22,77,20,37,0
2017-12-01,EGY,11,23,30,30,28,4,14,0
2018-01-01,EGY,19,22,31,36,31,4,12,1
2018-02-01,EGY,14,21,34,36,29,5,14,1
2018-03-01,EGY,12,23,34,31,22,5,16,1
2018-04-01,EGY,12,23,33,32,20,5,18,1
2018-05-01,EGY,12,21,33,31,14,5,19,1
2018-06-01,EGY,13,24,40,40,19,6,20,1
2018-07-01,EGY,15,32,48,54,25,7,23,1
2018-08-01,EGY,20,29,48,48,27,7,22,1
2018-09-01,EGY,18,27,42,42,28,7,22,0
2018-10-01,EGY,17,28,41,38,27,6,22,0
2018-11-01,EGY,16,27,41,40,26,6,20,1
2018-12-01,EGY,19,28,43,41,28,7,19,1
2019-01-01,EGY,19,30,47,42,27,7,18,1
2019-02-01,EGY,18,28,44,100,27,6,18,1
2019-03-01,EGY,20,28,45,72,27,7,18,1
2019-04-01,EGY,17,28,40,43,26,6,18,1
2019-05-01,EGY,17,27,40,40,20,6,22,1
2019-06-01,EGY,24,34,50,50,29,7,22,1
2019-07-01,EGY,28,36,58,60,32,8,29,1
2019-08-01,EGY,27,35,60,61,31,7,26,1
2019-09-01,EGY,24,32,59,54,32,8,28,1
2019-10-01,EGY,23,31,51,57,28,9,28,1
2019-11-01,EGY,21,29,47,48,28,7,24,1
2019-12-01,EGY,21,29,47,44,28,7,23,1
2020-01-01,EGY,20,31,46,49,27,7,23,1
2020-02-01,EGY,18,28,44,49,26,7,22,0
2020-03-01,EGY,16,28,40,46,21,4,13,0
2020-04-01,EGY,6,10,20,27,17,2,7,0
2020-05-01,EGY,7,12,23,26,16,2,8,0
2020-06-01,EGY,8,16,27,30,21,3,9,1
2020-07-01,EGY,9,17,34,44,23,4,11,1
2020-08-01,EGY,8,18,39,55,26,5,13,0
2020-09-01,EGY,7,18,42,51,27,5,15,0
2020-10-01,EGY,7,17,40,47,28,6,13,0
2020-11-01,EGY,6,18,34,44,23,5,12,0
2020-12-01,EGY,7,18,34,40,23,5,11,0
2021-01-01,EGY,7,16,38,43,22,6,13,0
2021-02-01,EGY,7,19,34,43,21,6,11,1
2021-03-01,EGY,7,25,36,81,25,6,11,0
2021-04-01,EGY,8,18,34,63,22,6,10,0
2021-05-01,EGY,8,18,48,43,24,6,14,1
2021-06-01,EGY,10,22,48,56,28,7,18,1
2021-07-01,EGY,11,22,51,56,31,8,18,1
2021-08-01,EGY,12,24,63,55,29,8,25,1
2021-09-01,EGY,12,23,57,47,29,8,26,1
2021-10-01,EGY,11,22,48,45,28,9,20,1
2021-11-01,EGY,11,22,49,41,26,10,20,1
2021-12-01,EGY,13,21,44,37,21,8,18,1
2022-01-01,EGY,11,19,45,39,20,8,19,1
2022-02-01,EGY,12,19,46,41,19,8,18,1
2022-03-01,EGY,14,21,46,40,18,9,20,1
2022-04-01,EGY,14,18,41,39,15,8,23,1
2022-05-01,EGY,15,21,50,42,20,10,22,1
2022-06-01,EGY,17,24,54,47,22,10,27,1
2022-07-01,EGY,20,26,60,63,31,13,25,1
2022-08-01,EGY,21,25,66,52,31,15,26,1
2022-09-01,EGY,20,27,62,52,30,16,29,1
2022-10-01,EGY,19,24,53,43,27,16,29,1
2022-11-01,EGY,19,23,47,40,23,15,26,1
2022-12-01,EGY,20,22,49,41,22,15,25,1
2023-01-01,EGY,19,22,51,44,20,16,30,1
2023-02-01,EGY,18,21,50,44,22,15,31,1
2023-03-01,EGY,17,24,46,45,24,14,30,1
2023-04-01,EGY,17,25,47,45,25,13,27,1
2023-05-01,EGY,17,28,57,47,33,18,38,1
2023-06-01,EGY,18,29,57,58,31,15,38,1
2023-07-01,EGY,20,31,64,60,31,20,39,1
2023-08-01,EGY,20,33,66,61,33,20,42,1
2023-09-01,EGY,18,31,65,57,33,20,39,1
2023-10-01,EGY,17,30,54,47,29,19,37,1
2023-11-01,EGY,16,28,51,46,28,19,36,1
2023-12-01,EGY,17,28,56,43,23,20,37,1
2024-01-01,EGY,17,26,57,42,22,22,39,1
2024-02-01,EGY,16,26,58,43,20,22,38,1
2024-03-01,EGY,17,25,46,37,19,18,35,1
2024-04-01,EGY,20,32,53,45,25,18,35,1
2024-05-01,EGY,19,31,72,44,25,19,42,1
2024-06-01,EGY,19,31,81,51,27,17,36,1
2024-07-01,EGY,21,36,68,52,28,23,42,1
2024-08-01,EGY,23,34,67,53,30,21,40,1
2024-09-01,EGY,22,34,67,60,30,22,42,1
2024-10-01,EGY,19,33,59,57,30,21,45,1
2024-11-01,EGY,18,32,55,47,27,20,39,1
2024-12-01,EGY,18,31,50,44,24,20,35,1
2025-01-01,EGY,20,32,49,46,24,18,35,1
2025-02-01,EGY,21,31,47,48,25,16,36,0
2025-03-01,EGY,18,27,38,43,20,14,29,0
2025-04-01,EGY,22,32,47,53,27,16,32,0
2025-05-01,EGY,19,29,41,49,27,17,34,1
2025-06-01,EGY,24,38,52,59,28,18,38,1
2025-07-01,EGY,20,34,54,67,31,19,45,1
2025-08-01,EGY,20,35,57,73,31,19,37,0
2025-09-01,EGY,20,32,52,66,31,17,35,0
2025-10-01,EGY,21,32,46,63,27,18,33,0
2025-11-01,EGY,36,38,57,68,32,20,40,0
2025-12-01,EGY,33,35,54,65,28,19,37,0
2026-01-01,EGY,29,36,52,66,28,17,35,0
2026-02-01,EGY,29,35,56,61,28,16,35,0
2026-03-01,EGY,33,42,44,64,25,13,26,0
2026-04-01,EGY,25,33,42,64,26,15,29,0
2017-12-01,ETH,19,13,15,5,13,3,20,0
2018-01-01,ETH,32,17,17,8,16,4,29,0
2018-02-01,ETH,29,17,18,8,15,5,29,1
2018-03-01,ETH,30,19,16,7,12,4,35,1
2018-04-01,ETH,18,12,11,4,12,4,21,0
2018-05-01,ETH,16,13,12,5,11,4,29,0
2018-06-01,ETH,20,12,11,6,12,4,23,1
2018-07-01,ETH,20,14,9,5,11,3,21,0
2018-08-01,ETH,21,14,11,4,13,3,20,1
2018-09-01,ETH,16,12,9,4,12,3,17,0
2018-10-01,ETH,18,13,11,5,14,3,23,0
2018-11-01,ETH,19,13,14,7,14,3,19,0
2018-12-01,ETH,23,12,16,8,15,3,16,0
2019-01-01,ETH,21,13,13,7,15,3,16,0
2019-02-01,ETH,21,15,13,6,16,3,19,1
2019-03-01,ETH,28,16,13,7,14,4,19,0
2019-04-01,ETH,25,14,13,6,15,3,22,1
2019-05-01,ETH,26,13,16,6,15,4,38,1
2019-06-01,ETH,29,17,22,6,17,5,31,0
2019-07-01,ETH,23,12,14,6,14,3,23,0
2019-08-01,ETH,26,13,13,6,12,4,20,1
2019-09-01,ETH,26,14,14,6,14,4,20,0
2019-10-01,ETH,26,15,18,6,14,6,27,1
2019-11-01,ETH,26,14,17,6,14,4,24,1
2019-12-01,ETH,25,13,16,6,13,3,17,1
2020-01-01,ETH,29,15,16,6,15,4,20,1
2020-02-01,ETH,30,15,18,7,13,5,24,1
2020-03-01,ETH,33,14,20,6,13,3,15,0
2020-04-01,ETH,14,7,9,5,12,2,7,0
2020-05-01,ETH,14,7,10,4,10,2,7,0
2020-06-01,ETH,14,7,11,4,12,2,11,0
2020-07-01,ETH,18,12,14,4,13,4,17,0
2020-08-01,ETH,14,9,12,4,12,4,13,0
2020-09-01,ETH,15,9,14,5,14,5,15,0
2020-10-01,ETH,16,9,11,4,13,14,19,0
2020-11-01,ETH,15,10,10,3,12,17,15,0
2020-12-01,ETH,17,11,13,4,13,14,14,0
2021-01-01,ETH,19,10,14,4,15,12,15,0
2021-02-01,ETH,17,10,14,5,14,14,15,1
2021-03-01,ETH,18,10,17,6,14,14,17,1
2021-04-01,ETH,23,12,18,6,13,19,20,0
2021-05-01,ETH,24,12,19,5,15,21,25,1
2021-06-01,ETH,23,12,21,7,15,23,23,1
2021-07-01,ETH,29,14,21,8,17,23,23,1
2021-08-01,ETH,23,13,19,7,14,21,21,1
2021-09-01,ETH,24,12,16,5,15,16,20,1
2021-10-01,ETH,20,11,15,5,14,24,27,0
2021-11-01,ETH,20,11,20,6,14,16,24,0
2021-12-01,ETH,22,11,20,6,14,13,18,1
2022-01-01,ETH,30,12,19,6,16,13,19,0
2022-02-01,ETH,23,11,18,6,13,16,24,1
2022-03-01,ETH,26,11,19,6,12,23,27,1
2022-04-01,ETH,27,14,20,6,15,17,28,1
2022-05-01,ETH,26,13,24,7,16,20,31,0
2022-06-01,ETH,30,15,25,8,15,20,32,1
2022-07-01,ETH,35,15,23,7,16,18,33,1
2022-08-01,ETH,32,15,19,7,14,22,35,1
2022-09-01,ETH,32,13,18,6,17,22,35,1
2022-10-01,ETH,27,14,20,6,14,25,41,1
2022-11-01,ETH,25,12,20,7,13,23,33,1
2022-12-01,ETH,27,13,20,7,13,20,29,1
2023-01-01,ETH,30,13,19,7,15,21,30,1
2023-02-01,ETH,26,12,18,6,16,21,33,0
2023-03-01,ETH,28,13,21,6,12,23,39,1
2023-04-01,ETH,31,16,21,6,14,23,42,1
2023-05-01,ETH,26,15,21,6,12,24,49,1
2023-06-01,ETH,33,18,22,7,13,29,48,2
2023-07-01,ETH,39,19,22,7,18,34,55,1
2023-08-01,ETH,37,19,22,7,12,32,51,1
2023-09-01,ETH,36,16,20,6,13,35,46,1
2023-10-01,ETH,29,15,21,6,11,47,50,1
2023-11-01,ETH,27,15,19,6,11,45,45,1
2023-12-01,ETH,28,14,19,6,12,41,39,1
2024-01-01,ETH,30,15,20,6,10,43,41,0
2024-02-01,ETH,26,14,18,5,10,54,41,0
2024-03-01,ETH,25,15,17,5,11,66,45,0
2024-04-01,ETH,25,15,17,5,11,54,40,0
2024-05-01,ETH,26,15,17,6,11,52,48,0
2024-06-01,ETH,27,16,17,6,12,76,46,0
2024-07-01,ETH,34,18,16,6,12,87,41,0
2024-08-01,ETH,34,17,16,5,10,82,41,0
2024-09-01,ETH,30,16,16,5,11,50,37,0
2024-10-01,ETH,25,14,16,5,10,66,41,0
2024-11-01,ETH,21,14,15,5,10,66,38,0
2024-12-01,ETH,23,13,13,5,10,88,30,0
2025-01-01,ETH,24,13,13,4,10,83,29,0
2025-02-01,ETH,24,12,13,4,10,69,32,0
2025-03-01,ETH,24,13,14,4,9,65,43,0
2025-04-01,ETH,25,13,13,5,13,62,32,0
2025-05-01,ETH,24,12,14,4,11,100,38,0
2025-06-01,ETH,29,15,19,6,14,69,33,0
2025-07-01,ETH,31,15,16,6,12,91,36,0
2025-08-01,ETH,29,15,13,6,12,71,30,0
2025-09-01,ETH,28,14,12,5,13,47,28,0
2025-10-01,ETH,23,12,13,5,11,67,25,0
2025-11-01,ETH,26,14,16,6,12,42,25,0
2025-12-01,ETH,24,15,16,6,12,30,24,0
2026-01-01,ETH,31,18,17,6,15,27,26,0
2026-02-01,ETH,30,16,28,7,14,24,24,0
2026-03-01,ETH,34,18,16,5,11,20,23,0
2026-04-01,ETH,29,17,20,7,17,20,23,0
2017-12-01,FRA,43,34,38,51,49,8,6,0
2018-01-01,FRA,59,38,56,48,45,11,7,1
2018-02-01,FRA,57,39,52,50,56,10,7,1
2018-03-01,FRA,62,41,49,50,48,11,7,1
2018-04-01,FRA,60,46,47,53,51,11,7,1
2018-05-01,FRA,50,40,43,49,48,11,6,1
2018-06-01,FRA,50,39,40,52,50,11,7,1
2018-07-01,FRA,60,44,58,60,59,11,8,0
2018-08-01,FRA,61,50,54,62,57,10,7,1
2018-09-01,FRA,55,40,43,52,56,9,7,1
2018-10-01,FRA,51,37,37,55,42,9,7,1
2018-11-01,FRA,45,32,39,54,46,8,6,1
2018-12-01,FRA,46,32,46,53,45,8,6,1
2019-01-01,FRA,59,37,60,54,54,11,8,1
2019-02-01,FRA,58,38,61,52,49,11,8,1
2019-03-01,FRA,59,39,55,54,51,12,7,1
2019-04-01,FRA,56,41,55,53,52,11,7,1
2019-05-01,FRA,49,39,52,54,50,11,6,1
2019-06-01,FRA,54,42,57,58,61,11,8,1
2019-07-01,FRA,62,49,65,65,62,12,9,1
2019-08-01,FRA,68,51,57,72,63,10,8,1
2019-09-01,FRA,59,42,45,57,68,10,8,1
2019-10-01,FRA,57,38,40,59,54,10,8,1
2019-11-01,FRA,49,32,39,50,50,9,7,1
2019-12-01,FRA,56,40,39,55,80,9,7,1
2020-01-01,FRA,64,40,51,47,58,12,9,1
2020-02-01,FRA,60,40,50,46,49,12,8,1
2020-03-01,FRA,46,28,38,29,27,6,5,1
2020-04-01,FRA,18,10,23,15,11,3,3,0
2020-05-01,FRA,23,10,22,23,21,5,3,1
2020-06-01,FRA,33,17,30,38,38,8,4,1
2020-07-01,FRA,36,24,36,52,51,7,5,1
2020-08-01,FRA,34,25,35,53,51,6,4,0
2020-09-01,FRA,28,19,32,41,52,6,4,1
2020-10-01,FRA,24,16,28,37,39,5,4,1
2020-11-01,FRA,19,10,23,24,24,4,3,1
2020-12-01,FRA,25,14,28,32,30,5,3,0
2021-01-01,FRA,24,13,32,30,33,7,4,1
2021-02-01,FRA,21,12,29,33,35,6,3,1
2021-03-01,FRA,24,13,32,34,35,8,4,1
2021-04-01,FRA,24,13,29,28,27,9,4,1
2021-05-01,FRA,34,20,46,43,41,16,4,1
2021-06-01,FRA,45,26,55,46,49,15,5,1
2021-07-01,FRA,47,33,59,61,54,26,5,0
2021-08-01,FRA,45,35,47,57,53,12,5,1
2021-09-01,FRA,41,29,40,52,62,10,6,1
2021-10-01,FRA,44,28,43,52,49,11,6,1
2021-11-01,FRA,41,25,40,48,44,10,6,1
2021-12-01,FRA,34,23,42,46,42,8,5,1
2022-01-01,FRA,46,27,50,44,42,13,6,1
2022-02-01,FRA,60,34,55,54,47,18,7,1
2022-03-01,FRA,56,35,50,55,51,20,8,1
2022-04-01,FRA,59,39,53,60,52,20,8,0
2022-05-01,FRA,58,39,48,62,55,19,8,0
2022-06-01,FRA,60,43,54,66,59,17,9,0
2022-07-01,FRA,66,47,57,77,65,18,9,0
2022-08-01,FRA,62,47,53,76,64,17,9,0
2022-09-01,FRA,54,39,41,62,66,17,9,0
2022-10-01,FRA,51,34,44,63,57,16,9,0
2022-11-01,FRA,46,27,41,56,49,16,8,0
2022-12-01,FRA,49,30,42,58,49,15,8,0
2023-01-01,FRA,62,36,53,56,53,23,10,0
2023-02-01,FRA,61,36,55,57,52,21,10,0
2023-03-01,FRA,63,39,55,58,61,21,8,0
2023-04-01,FRA,69,47,54,62,55,21,9,0
2023-05-01,FRA,65,43,52,63,54,19,10,0
2023-06-01,FRA,63,41,49,66,62,17,10,0
2023-07-01,FRA,66,47,57,69,63,18,10,0
2023-08-01,FRA,67,48,50,72,60,16,10,0
2023-09-01,FRA,54,41,46,60,64,15,10,0
2023-10-01,FRA,56,43,45,57,52,14,10,0
2023-11-01,FRA,49,33,41,54,49,13,9,0
2023-12-01,FRA,53,33,43,55,47,13,9,0
2024-01-01,FRA,62,38,51,54,52,17,11,0
2024-02-01,FRA,61,38,48,53,45,17,10,0
2024-03-01,FRA,58,39,45,51,44,15,10,0
2024-04-01,FRA,64,49,53,55,49,15,10,0
2024-05-01,FRA,58,43,47,55,48,13,9,0
2024-06-01,FRA,52,41,45,52,49,13,10,0
2024-07-01,FRA,65,49,49,61,52,13,10,0
2024-08-01,FRA,73,50,47,61,52,13,10,0
2024-09-01,FRA,60,44,40,55,57,13,12,0
2024-10-01,FRA,61,41,40,55,49,13,11,0
2024-11-01,FRA,56,33,38,53,46,12,10,0
2024-12-01,FRA,59,35,40,55,44,12,10,0
2025-01-01,FRA,68,39,49,54,44,16,11,0
2025-02-01,FRA,71,39,52,53,45,16,11,0
2025-03-01,FRA,63,40,47,55,44,15,12,0
2025-04-01,FRA,63,42,47,56,47,15,11,0
2025-05-01,FRA,63,41,45,55,48,13,10,0
2025-06-01,FRA,66,43,45,56,50,14,10,0
2025-07-01,FRA,74,46,47,64,52,14,11,0
2025-08-01,FRA,74,48,44,67,56,13,11,0
2025-09-01,FRA,61,43,39,58,58,13,10,0
2025-10-01,FRA,65,39,39,55,46,12,10,0
2025-11-01,FRA,71,38,47,55,47,14,15,0
2025-12-01,FRA,72,40,52,56,51,14,16,0
2026-01-01,FRA,82,42,60,59,52,17,16,0
2026-02-01,FRA,87,46,100,58,51,16,14,0
2026-03-01,FRA,92,50,56,54,47,15,13,0
2026-04-01,FRA,82,47,48,59,51,14,13,0
2017-12-01,GBR,48,39,29,74,56,8,7,0
2018-01-01,GBR,68,45,38,66,50,14,9,0
2018-02-01,GBR,59,49,35,71,53,14,9,0
2018-03-01,GBR,59,59,33,65,58,15,9,0
2018-04-01,GBR,59,52,30,61,51,14,10,0
2018-05-01,GBR,58,55,32,65,53,13,10,0
2018-06-01,GBR,61,59,34,68,53,14,10,0
2018-07-01,GBR,66,65,36,73,56,13,10,0
2018-08-01,GBR,61,59,35,73,62,12,10,0
2018-09-01,GBR,61,57,31,69,61,11,9,0
2018-10-01,GBR,55,46,27,67,53,10,9,0
2018-11-01,GBR,46,37,28,68,52,9,8,0
2018-12-01,GBR,48,42,29,67,57,8,8,0
2019-01-01,GBR,64,49,38,60,51,16,10,1
2019-02-01,GBR,59,47,36,61,52,15,9,0
2019-03-01,GBR,57,45,34,58,51,16,9,0
2019-04-01,GBR,59,49,37,63,53,13,10,0
2019-05-01,GBR,66,53,37,63,53,13,9,0
2019-06-01,GBR,68,59,46,64,55,13,10,0
2019-07-01,GBR,72,60,47,70,56,13,10,0
2019-08-01,GBR,75,61,44,76,62,11,10,0
2019-09-01,GBR,86,59,37,66,62,11,10,0
2019-10-01,GBR,72,47,33,66,57,10,10,0
2019-11-01,GBR,60,38,29,63,54,8,9,0
2019-12-01,GBR,64,40,29,66,55,8,8,0
2020-01-01,GBR,82,49,39,58,50,16,10,0
2020-02-01,GBR,80,52,45,65,51,15,10,0
2020-03-01,GBR,75,34,58,32,31,7,5,0
2020-04-01,GBR,33,13,21,14,12,4,3,0
2020-05-01,GBR,34,13,25,16,13,5,3,0
2020-06-01,GBR,41,17,30,21,18,7,4,0
2020-07-01,GBR,49,25,43,30,25,10,5,0
2020-08-01,GBR,44,26,40,38,30,8,5,1
2020-09-01,GBR,37,21,35,34,35,7,5,0
2020-10-01,GBR,34,17,34,28,27,6,5,0
2020-11-01,GBR,30,13,31,21,20,6,4,0
2020-12-01,GBR,39,17,44,25,23,7,5,0
2021-01-01,GBR,33,14,29,18,16,8,5,0
2021-02-01,GBR,27,11,27,19,16,9,5,0
2021-03-01,GBR,28,12,31,22,20,9,5,0
2021-04-01,GBR,23,10,31,30,26,10,4,0
2021-05-01,GBR,28,15,43,39,32,10,5,0
2021-06-01,GBR,29,16,49,44,36,11,5,0
2021-07-01,GBR,36,22,59,50,36,12,5,0
2021-08-01,GBR,44,28,67,56,44,13,6,0
2021-09-01,GBR,42,29,52,55,47,15,7,0
2021-10-01,GBR,42,29,48,54,41,15,7,0
2021-11-01,GBR,39,25,44,49,40,11,8,1
2021-12-01,GBR,34,23,50,46,36,8,6,0
2022-01-01,GBR,51,30,54,43,36,17,9,0
2022-02-01,GBR,65,39,53,57,43,18,10,0
2022-03-01,GBR,60,40,52,52,43,20,12,0
2022-04-01,GBR,64,52,51,58,47,25,12,1
2022-05-01,GBR,75,61,50,58,49,28,12,0
2022-06-01,GBR,85,67,50,77,59,21,13,1
2022-07-01,GBR,84,65,47,81,57,21,12,0
2022-08-01,GBR,73,58,43,78,57,17,12,0
2022-09-01,GBR,62,52,37,68,56,14,12,0
2022-10-01,GBR,59,43,33,70,52,12,13,0
2022-11-01,GBR,48,35,28,66,47,11,12,1
2022-12-01,GBR,56,39,27,81,50,10,10,0
2023-01-01,GBR,68,41,35,67,49,20,14,1
2023-02-01,GBR,64,41,33,58,48,17,14,1
2023-03-01,GBR,65,46,37,68,58,19,15,1
2023-04-01,GBR,64,47,38,60,56,17,14,1
2023-05-01,GBR,67,50,40,69,59,17,15,1
2023-06-01,GBR,70,56,40,67,63,16,15,1
2023-07-01,GBR,75,58,42,73,61,15,16,1
2023-08-01,GBR,76,60,40,68,62,14,15,1
2023-09-01,GBR,71,53,36,69,64,13,17,0
2023-10-01,GBR,59,49,31,63,59,12,15,1
2023-11-01,GBR,52,36,31,62,54,10,14,0
2023-12-01,GBR,56,42,29,65,54,11,17,0
2024-01-01,GBR,72,46,38,57,45,18,18,0
2024-02-01,GBR,62,43,34,54,45,17,17,0
2024-03-01,GBR,60,45,35,56,43,18,17,0
2024-04-01,GBR,64,50,35,56,50,18,16,0
2024-05-01,GBR,63,54,37,57,50,15,16,0
2024-06-01,GBR,63,58,35,53,47,15,15,0
2024-07-01,GBR,72,62,38,58,50,15,16,0
2024-08-01,GBR,70,58,39,58,53,14,17,0
2024-09-01,GBR,68,50,35,55,54,13,18,0
2024-10-01,GBR,58,46,32,55,50,12,19,0
2024-11-01,GBR,49,35,30,54,46,11,18,0
2024-12-01,GBR,55,42,29,54,47,11,21,0
2025-01-01,GBR,68,52,37,49,45,17,22,0
2025-02-01,GBR,62,45,36,49,42,17,20,0
2025-03-01,GBR,60,49,37,48,45,17,20,0
2025-04-01,GBR,60,49,39,53,48,17,19,0
2025-05-01,GBR,63,53,38,52,48,15,19,0
2025-06-01,GBR,76,58,43,53,51,15,17,0
2025-07-01,GBR,77,64,42,59,51,16,20,0
2025-08-01,GBR,75,61,42,63,53,15,18,0
2025-09-01,GBR,68,56,38,58,55,14,19,0
2025-10-01,GBR,62,47,36,53,48,14,18,0
2025-11-01,GBR,59,41,36,60,46,13,20,0
2025-12-01,GBR,64,47,42,55,49,13,20,0
2026-01-01,GBR,74,53,46,53,44,20,22,0
2026-02-01,GBR,100,48,57,52,45,19,21,0
2026-03-01,GBR,95,59,58,53,47,19,18,0
2026-04-01,GBR,77,57,52,57,49,17,19,0
2017-12-01,GHA,32,23,20,5,11,18,35,0
2018-01-01,GHA,32,23,22,5,12,24,43,0
2018-02-01,GHA,28,21,20,4,11,21,41,0
2018-03-01,GHA,30,24,21,4,10,19,44,0
2018-04-01,GHA,30,22,20,4,9,20,44,0
2018-05-01,GHA,29,23,22,4,10,21,56,0
2018-06-01,GHA,32,24,20,4,9,19,48,1
2018-07-01,GHA,33,26,22,6,12,19,48,0
2018-08-01,GHA,35,26,21,5,11,18,44,0
